Date,Open,High,Low,Close,Adj Close,Volume
2021-04-15,139.39999389648438,140.47000122070312,139.1999969482422,140.16000366210938,140.16000366210938,7236800
2021-04-16,140.88999938964844,140.9600067138672,139.7100067138672,140.61000061035156,140.61000061035156,8825500
2021-04-19,140.2899932861328,140.57000732421875,139.61000061035156,139.7100067138672,139.7100067138672,6427000
2021-04-20,139.4199981689453,141.77000427246094,138.82000732421875,140.7899932861328,140.7899932861328,8150700
2021-04-21,140.77000427246094,141.6999969482422,140.52999877929688,141.1999969482422,141.1999969482422,5776600
2021-04-22,141.0800018310547,141.4499969482422,139.42529296875,139.6699981689453,139.6699981689453,6327922
